Indicator;Country;Forecast;Variant;Pred Value;Obs value;Cal year
TFR;Switzerland;1995;C;1.39;;2010
TFR;Switzerland;1995;M;1.48;1.477;1995
TFR;Switzerland;1995;M;1.49;1.502;1996
TFR;Switzerland;1995;M;1.50;1.477;1997
TFR;Switzerland;1995;M;1.51;1.470;1998
TFR;Switzerland;1995;M;1.52;1.482;1999
TFR;Switzerland;1995;M;1.53;1.496;2000
TFR;Switzerland;1995;M;1.53;1.410;2001
TFR;Switzerland;1995;M;1.54;1.400;2002
TFR;Switzerland;1995;M;1.55;;2003
TFR;Switzerland;1995;M;1.55;;2004
TFR;Switzerland;1995;M;1.56;;2005
TFR;Switzerland;1995;M;1.56;;2006
TFR;Switzerland;1995;M;1.56;;2007
TFR;Switzerland;1995;M;1.56;;2008
TFR;Switzerland;1995;M;1.56;;2009
TFR;Switzerland;1995;M;1.56;;2010
TFR;Switzerland;1995;D;1.49;1.477;1995
TFR;Switzerland;1995;D;1.51;1.502;1996
TFR;Switzerland;1995;D;1.53;1.477;1997
TFR;Switzerland;1995;D;1.54;1.470;1998
TFR;Switzerland;1995;D;1.55;1.482;1999
TFR;Switzerland;1995;D;1.57;1.496;2000
TFR;Switzerland;1995;D;1.58;1.410;2001
TFR;Switzerland;1995;D;1.59;1.400;2002
TFR;Switzerland;1995;D;1.60;;2003
TFR;Switzerland;1995;D;1.62;;2004
TFR;Switzerland;1995;D;1.63;;2005
TFR;Switzerland;1995;D;1.64;;2006
TFR;Switzerland;1995;D;1.64;;2007
TFR;Switzerland;1995;D;1.65;;2008
TFR;Switzerland;1995;D;1.65;;2009
TFR;Switzerland;1995;D;1.66;;2010
TFR;Switzerland;1995;E;1.49;1.477;1995
TFR;Switzerland;1995;E;1.51;1.502;1996
TFR;Switzerland;1995;E;1.53;1.477;1997
TFR;Switzerland;1995;E;1.55;1.470;1998
TFR;Switzerland;1995;E;1.57;1.482;1999
TFR;Switzerland;1995;E;1.59;1.496;2000
TFR;Switzerland;1995;E;1.61;1.410;2001
TFR;Switzerland;1995;E;1.62;1.400;2002
TFR;Switzerland;1995;E;1.64;;2003
TFR;Switzerland;1995;E;1.65;;2004
TFR;Switzerland;1995;E;1.67;;2005
TFR;Switzerland;1995;E;1.68;;2006
TFR;Switzerland;1995;E;1.70;;2007
TFR;Switzerland;1995;E;1.71;;2008
TFR;Switzerland;1995;E;1.72;;2009
TFR;Switzerland;1995;E;1.73;;2010
TFR;Switzerland;2000;B;1.42;1.496;2000
TFR;Switzerland;2000;B;1.40;1.410;2001
TFR;Switzerland;2000;B;1.39;1.400;2002
TFR;Switzerland;2000;B;1.37;;2003
TFR;Switzerland;2000;B;1.35;;2004
TFR;Switzerland;2000;B;1.34;;2005
TFR;Switzerland;2000;B;1.33;;2006
TFR;Switzerland;2000;B;1.31;;2007
TFR;Switzerland;2000;B;1.30;;2008
TFR;Switzerland;2000;B;1.29;;2009
TFR;Switzerland;2000;B;1.28;;2010
TFR;Switzerland;2000;M;1.42;1.496;2000
TFR;Switzerland;2000;M;1.40;1.410;2001
TFR;Switzerland;2000;M;1.39;1.400;2002
TFR;Switzerland;2000;M;1.38;;2003
TFR;Switzerland;2000;M;1.37;;2004
TFR;Switzerland;2000;M;1.36;;2005
TFR;Switzerland;2000;M;1.36;;2006
TFR;Switzerland;2000;M;1.36;;2007
TFR;Switzerland;2000;M;1.36;;2008
TFR;Switzerland;2000;M;1.36;;2009
TFR;Switzerland;2000;M;1.36;;2010
TFR;Switzerland;2000;C;1.42;1.496;2000
TFR;Switzerland;2000;C;1.41;1.410;2001
TFR;Switzerland;2000;C;1.39;1.400;2002
TFR;Switzerland;2000;C;1.39;;2003
TFR;Switzerland;2000;C;1.39;;2004
TFR;Switzerland;2000;C;1.39;;2005
TFR;Switzerland;2000;C;1.39;;2006
TFR;Switzerland;2000;C;1.40;;2007
TFR;Switzerland;2000;C;1.42;;2008
TFR;Switzerland;2000;C;1.43;;2009
TFR;Switzerland;2000;C;1.45;;2010
TFR;Switzerland;2000;D;1.42;1.496;2000
TFR;Switzerland;2000;D;1.41;1.410;2001
TFR;Switzerland;2000;D;1.39;1.400;2002
TFR;Switzerland;2000;D;1.39;;2003
TFR;Switzerland;2000;D;1.39;;2004
TFR;Switzerland;2000;D;1.39;;2005
TFR;Switzerland;2000;D;1.40;;2006
TFR;Switzerland;2000;D;1.41;;2007
TFR;Switzerland;2000;D;1.43;;2008
TFR;Switzerland;2000;D;1.45;;2009
TFR;Switzerland;2000;D;1.48;;2010
TFR;UK;1970;M;2.44;2.43;1970
TFR;UK;1970;M;2.43;2.40;1971
TFR;UK;1970;M;2.47;2.20;1972
TFR;UK;1970;M;2.51;2.04;1973
TFR;UK;1970;M;2.51;1.92;1974
TFR;UK;1970;M;2.51;1.81;1975
TFR;UK;1970;M;2.51;1.74;1976
TFR;UK;1970;M;2.50;1.68;1977
TFR;UK;1970;M;2.49;1.75;1978
TFR;UK;1970;M;2.48;1.86;1979
TFR;UK;1970;M;2.47;1.89;1980
TFR;UK;1970;M;2.47;1.82;1981
TFR;UK;1970;M;2.46;1.78;1982
TFR;UK;1970;M;2.46;1.77;1983
TFR;UK;1970;M;2.45;1.76;1984
TFR;UK;1970;M;2.45;1.79;1985
TFR;UK;1970;M;2.45;1.78;1986
TFR;UK;1970;M;2.45;1.81;1987
TFR;UK;1970;M;2.46;1.82;1988
TFR;UK;1970;M;2.47;1.79;1989
TFR;UK;1970;M;2.47;1.83;1990
TFR;UK;1970;M;2.48;1.82;1991
TFR;UK;1970;M;2.48;1.79;1992
TFR;UK;1970;M;2.47;1.76;1993
TFR;UK;1970;M;2.47;1.74;1994
TFR;UK;1970;M;2.46;1.71;1995
TFR;UK;1970;M;2.46;1.73;1996
TFR;UK;1970;M;2.46;1.72;1997
TFR;UK;1970;M;2.45;1.71;1998
TFR;UK;1970;M;2.45;1.68;1999
TFR;UK;1970;M;2.45;1.64;2000
TFR;UK;1970;M;2.45;1.63;2001
TFR;UK;1970;M;2.44;1.64;2002
TFR;UK;1970;M;2.44;;2003
TFR;UK;1970;M;2.44;;2004
TFR;UK;1970;M;2.44;;2005
TFR;UK;1970;M;2.44;;2006
TFR;UK;1971;M;2.39;2.40;1971
TFR;UK;1971;M;2.38;2.20;1972
TFR;UK;1971;M;2.37;2.04;1973
TFR;UK;1971;M;2.37;1.92;1974
TFR;UK;1971;M;2.36;1.81;1975
TFR;UK;1971;M;2.36;1.74;1976
TFR;UK;1971;M;2.35;1.68;1977
TFR;UK;1971;M;2.35;1.75;1978
TFR;UK;1971;M;2.34;1.86;1979
TFR;UK;1971;M;2.34;1.89;1980
TFR;UK;1971;M;2.33;1.82;1981
TFR;UK;1971;M;2.33;1.78;1982
TFR;UK;1971;M;2.33;1.77;1983
TFR;UK;1971;M;2.32;1.76;1984
TFR;UK;1971;M;2.32;1.79;1985
TFR;UK;1971;M;2.32;1.78;1986
TFR;UK;1971;M;2.32;1.81;1987
TFR;UK;1971;M;2.32;1.82;1988
TFR;UK;1971;M;2.31;1.79;1989
TFR;UK;1971;M;2.31;1.83;1990
TFR;UK;1971;M;2.31;1.82;1991
TFR;UK;1971;M;2.31;1.79;1992
TFR;UK;1971;M;2.31;1.76;1993
TFR;UK;1971;M;2.31;1.74;1994
TFR;UK;1971;M;2.31;1.71;1995
TFR;UK;1971;M;2.31;1.73;1996
TFR;UK;1971;M;2.30;1.72;1997
TFR;UK;1971;M;2.30;1.71;1998
TFR;UK;1971;M;2.30;1.68;1999
TFR;UK;1971;M;2.30;1.64;2000
TFR;UK;1971;M;2.30;1.63;2001
TFR;UK;1971;M;2.30;1.64;2002
TFR;UK;1971;M;2.30;;2003
TFR;UK;1971;M;2.30;;2004
TFR;UK;1971;M;2.30;;2005
TFR;UK;1971;M;2.30;;2006
TFR;UK;1971;M;2.30;;2007
TFR;UK;1971;M;2.30;;2008
TFR;UK;1971;M;2.30;;2009
TFR;UK;1971;M;2.30;;2010
TFR;UK;1972;M;2.12;2.04;1973
TFR;UK;1972;M;2.13;1.92;1974
TFR;UK;1972;M;2.16;1.81;1975
TFR;UK;1972;M;2.20;1.74;1976
TFR;UK;1972;M;2.24;1.68;1977
TFR;UK;1972;M;2.27;1.75;1978
TFR;UK;1972;M;2.30;1.86;1979
TFR;UK;1972;M;2.32;1.89;1980
TFR;UK;1972;M;2.33;1.82;1981
TFR;UK;1972;M;2.33;1.78;1982
TFR;UK;1972;M;2.33;1.77;1983
TFR;UK;1972;M;2.33;1.76;1984
TFR;UK;1972;M;2.33;1.79;1985
TFR;UK;1972;M;2.33;1.78;1986
TFR;UK;1972;M;2.33;1.81;1987
TFR;UK;1972;M;2.33;1.82;1988
TFR;UK;1972;M;2.33;1.79;1989
TFR;UK;1972;M;2.33;1.83;1990
TFR;UK;1972;M;2.33;1.82;1991
TFR;UK;1972;M;2.33;1.79;1992
TFR;UK;1972;M;2.33;1.76;1993
TFR;UK;1972;M;2.33;1.74;1994
TFR;UK;1972;M;2.33;1.71;1995
TFR;UK;1972;M;2.33;1.73;1996
TFR;UK;1972;M;2.33;1.72;1997
TFR;UK;1972;M;2.33;1.71;1998
TFR;UK;1972;M;2.33;1.68;1999
TFR;UK;1972;M;2.33;1.64;2000
TFR;UK;1972;M;2.33;1.63;2001
TFR;UK;1972;M;2.33;1.64;2002
TFR;UK;1972;M;2.33;;2003
TFR;UK;1972;M;2.33;;2004
TFR;UK;1972;M;2.33;;2005
TFR;UK;1972;M;2.33;;2006
TFR;UK;1972;M;2.33;;2007
TFR;UK;1972;M;2.33;;2008
TFR;UK;1972;M;2.33;;2009
TFR;UK;1972;M;2.33;;2010
TFR;UK;1973;M;2.02;2.04;1973
TFR;UK;1973;M;1.90;1.92;1974
TFR;UK;1973;M;1.87;1.81;1975
TFR;UK;1973;M;1.87;1.74;1976
TFR;UK;1973;M;1.88;1.68;1977
TFR;UK;1973;M;1.91;1.75;1978
TFR;UK;1973;M;1.96;1.86;1979
TFR;UK;1973;M;2.05;1.89;1980
TFR;UK;1973;M;2.12;1.82;1981
TFR;UK;1973;M;2.17;1.78;1982
TFR;UK;1973;M;2.19;1.77;1983
TFR;UK;1973;M;2.20;1.76;1984
TFR;UK;1973;M;2.20;1.79;1985
TFR;UK;1973;M;2.20;1.78;1986
TFR;UK;1973;M;2.20;1.81;1987
TFR;UK;1973;M;2.20;1.82;1988
TFR;UK;1973;M;2.20;1.79;1989
TFR;UK;1973;M;2.20;1.83;1990
TFR;UK;1973;M;2.20;1.82;1991
TFR;UK;1973;M;2.20;1.79;1992
TFR;UK;1973;M;2.20;1.76;1993
TFR;UK;1973;M;2.20;1.74;1994
TFR;UK;1973;M;2.20;1.71;1995
TFR;UK;1973;M;2.20;1.73;1996
TFR;UK;1973;M;2.20;1.72;1997
TFR;UK;1973;M;2.20;1.71;1998
TFR;UK;1973;M;2.20;1.68;1999
TFR;UK;1973;M;2.20;1.64;2000
TFR;UK;1973;M;2.20;1.63;2001
TFR;UK;1973;M;2.20;1.64;2002
TFR;UK;1973;M;2.20;;2003
TFR;UK;1973;M;2.20;;2004
TFR;UK;1973;M;2.20;;2005
TFR;UK;1973;M;2.20;;2006
TFR;UK;1973;M;2.20;;2007
TFR;UK;1973;M;2.20;;2008
TFR;UK;1973;M;2.20;;2009
TFR;UK;1973;M;2.20;;2010
TFR;UK;1974;M;1.90;1.92;1974
TFR;UK;1974;M;1.82;1.81;1975
TFR;UK;1974;M;1.78;1.74;1976
TFR;UK;1974;M;1.79;1.68;1977
TFR;UK;1974;M;1.84;1.75;1978
TFR;UK;1974;M;1.91;1.86;1979
TFR;UK;1974;M;2.00;1.89;1980
TFR;UK;1974;M;2.10;1.82;1981
TFR;UK;1974;M;2.17;1.78;1982
TFR;UK;1974;M;2.19;1.77;1983
TFR;UK;1974;M;2.20;1.76;1984
TFR;UK;1974;M;2.20;1.79;1985
TFR;UK;1974;M;2.20;1.78;1986
TFR;UK;1974;M;2.20;1.81;1987
TFR;UK;1974;M;2.20;1.82;1988
TFR;UK;1974;M;2.20;1.79;1989
TFR;UK;1974;M;2.20;1.83;1990
TFR;UK;1974;M;2.20;1.82;1991
TFR;UK;1974;M;2.20;1.79;1992
TFR;UK;1974;M;2.20;1.76;1993
TFR;UK;1974;M;2.20;1.74;1994
TFR;UK;1974;M;2.20;1.71;1995
TFR;UK;1974;M;2.20;1.73;1996
TFR;UK;1974;M;2.20;1.72;1997
TFR;UK;1974;M;2.20;1.71;1998
TFR;UK;1974;M;2.20;1.68;1999
TFR;UK;1974;M;2.20;1.64;2000
TFR;UK;1974;M;2.20;1.63;2001
TFR;UK;1974;M;2.20;1.64;2002
TFR;UK;1974;M;2.20;;2003
TFR;UK;1974;M;2.20;;2004
TFR;UK;1974;M;2.20;;2005
TFR;UK;1974;M;2.20;;2006
TFR;UK;1974;M;2.20;;2007
TFR;UK;1974;M;2.20;;2008
TFR;UK;1974;M;2.20;;2009
TFR;UK;1974;M;2.20;;2010
TFR;UK;1975;M;1.79;1.81;1975
TFR;UK;1975;M;1.72;1.74;1976
TFR;UK;1975;M;1.69;1.68;1977
TFR;UK;1975;M;1.69;1.75;1978
TFR;UK;1975;M;1.73;1.86;1979
TFR;UK;1975;M;1.81;1.89;1980
TFR;UK;1975;M;1.90;1.82;1981
TFR;UK;1975;M;1.98;1.78;1982
TFR;UK;1975;M;2.05;1.77;1983
TFR;UK;1975;M;2.09;1.76;1984
TFR;UK;1975;M;2.10;1.79;1985
TFR;UK;1975;M;2.10;1.78;1986
TFR;UK;1975;M;2.10;1.81;1987
TFR;UK;1975;M;2.10;1.82;1988
TFR;UK;1975;M;2.10;1.79;1989
TFR;UK;1975;M;2.10;1.83;1990
TFR;UK;1975;M;2.10;1.82;1991
TFR;UK;1975;M;2.10;1.79;1992
TFR;UK;1975;M;2.10;1.76;1993
TFR;UK;1975;M;2.10;1.74;1994
TFR;UK;1975;M;2.10;1.71;1995
TFR;UK;1975;M;2.10;1.73;1996
TFR;UK;1975;M;2.10;1.72;1997
TFR;UK;1975;M;2.10;1.71;1998
TFR;UK;1975;M;2.10;1.68;1999
TFR;UK;1975;M;2.10;1.64;2000
TFR;UK;1975;M;2.10;1.63;2001
TFR;UK;1975;M;2.10;1.64;2002
TFR;UK;1975;M;2.10;;2003
TFR;UK;1975;M;2.10;;2004
TFR;UK;1975;M;2.10;;2005
TFR;UK;1975;M;2.10;;2006
TFR;UK;1975;M;2.10;;2007
TFR;UK;1975;M;2.10;;2008
TFR;UK;1975;M;2.10;;2009
TFR;UK;1975;M;2.10;;2010
TFR;UK;1976;M;1.72;1.74;1976
TFR;UK;1976;M;1.66;1.68;1977
TFR;UK;1976;M;1.64;1.75;1978
TFR;UK;1976;M;1.64;1.86;1979
TFR;UK;1976;M;1.65;1.89;1980
TFR;UK;1976;M;1.70;1.82;1981
TFR;UK;1976;M;1.78;1.78;1982
TFR;UK;1976;M;1.88;1.77;1983
TFR;UK;1976;M;1.99;1.76;1984
TFR;UK;1976;M;2.06;1.79;1985
TFR;UK;1976;M;2.09;1.78;1986
TFR;UK;1976;M;2.10;1.81;1987
TFR;UK;1976;M;2.10;1.82;1988
TFR;UK;1976;M;2.10;1.79;1989
TFR;UK;1976;M;2.10;1.83;1990
TFR;UK;1976;M;2.10;1.82;1991
TFR;UK;1976;M;2.10;1.79;1992
TFR;UK;1976;M;2.10;1.76;1993
TFR;UK;1976;M;2.10;1.74;1994
TFR;UK;1976;M;2.10;1.71;1995
TFR;UK;1976;M;2.10;1.73;1996
TFR;UK;1976;M;2.10;1.72;1997
TFR;UK;1976;M;2.10;1.71;1998
TFR;UK;1976;M;2.10;1.68;1999
TFR;UK;1976;M;2.10;1.64;2000
TFR;UK;1976;M;2.10;1.63;2001
TFR;UK;1976;M;2.10;1.64;2002
TFR;UK;1976;M;2.10;;2003
TFR;UK;1976;M;2.10;;2004
TFR;UK;1976;M;2.10;;2005
TFR;UK;1976;M;2.10;;2006
TFR;UK;1976;M;2.10;;2007
TFR;UK;1976;M;2.10;;2008
TFR;UK;1976;M;2.10;;2009
TFR;UK;1976;M;2.10;;2010
TFR;UK;1977;M;1.67;1.68;1977
TFR;UK;1977;M;1.69;1.75;1978
TFR;UK;1977;M;1.69;1.86;1979
TFR;UK;1977;M;1.69;1.89;1980
TFR;UK;1977;M;1.70;1.82;1981
TFR;UK;1977;M;1.78;1.78;1982
TFR;UK;1977;M;1.88;1.77;1983
TFR;UK;1977;M;1.99;1.76;1984
TFR;UK;1977;M;2.06;1.79;1985
TFR;UK;1977;M;2.09;1.78;1986
TFR;UK;1977;M;2.10;1.81;1987
TFR;UK;1977;M;2.10;1.82;1988
TFR;UK;1977;M;2.10;1.79;1989
TFR;UK;1977;M;2.10;1.83;1990
TFR;UK;1977;M;2.10;1.82;1991
TFR;UK;1977;M;2.10;1.79;1992
TFR;UK;1977;M;2.10;1.76;1993
TFR;UK;1977;M;2.10;1.74;1994
TFR;UK;1977;M;2.10;1.71;1995
TFR;UK;1977;M;2.10;1.73;1996
TFR;UK;1977;M;2.10;1.72;1997
TFR;UK;1977;M;2.10;1.71;1998
TFR;UK;1977;M;2.10;1.68;1999
TFR;UK;1977;M;2.10;1.64;2000
TFR;UK;1977;M;2.10;1.63;2001
TFR;UK;1977;M;2.10;1.64;2002
TFR;UK;1977;M;2.10;;2003
TFR;UK;1977;M;2.10;;2004
