"Year","Age","Births","Country","Exposure"
1955,33,3489.08,"FIN",31473.84
1955,34,3216.07,"FIN",32120.98
1955,35,2825.06,"FIN",29487.09
1955,36,2088.05,"FIN",25071.99
1955,37,2176.05,"FIN",28789.42
1955,38,1981.05,"FIN",28271.51
1955,39,1699.03,"FIN",27781.07
1955,40,1530.03,"FIN",29403.35
1955,41,1270.03,"FIN",29890.07
1955,42,1004.02,"FIN",30454.24
1955,43,763.01,"FIN",30878.23
1955,44,442.01,"FIN",30734.17
1955,45,265,"FIN",30643.61
1955,46,118,"FIN",30493.45
1955,47,59,"FIN",29724.74
1955,48,18.01,"FIN",29238.49
1955,49,6,"FIN",27657.98
1955,50,4,"FIN",27041.45
1955,51,1,"FIN",25951.13
1955,52,0.45,"FIN",24504.3
1955,53,0.27,"FIN",24577.23
1955,54,0.16,"FIN",23753
1955,55,0.11,"FIN",23349.3
1956,12,0,"FIN",35381.62
1956,13,0,"FIN",31124.93
1956,14,6,"FIN",33991.73
1956,15,10,"FIN",33672.41
1956,16,106,"FIN",33917.17
1956,17,579,"FIN",33839.38
1956,18,1193,"FIN",32532.62
1956,19,2798,"FIN",30528.37
1956,20,3865,"FIN",30442.95
1956,21,4658,"FIN",30015.11
1956,22,5042,"FIN",28692.88
1956,23,5238,"FIN",28686.58
1956,24,5604,"FIN",30022.76
1956,25,5765,"FIN",31315.59
1956,26,5669,"FIN",31988.31
1956,27,5315,"FIN",32173.82
1956,28,4829,"FIN",31241.27
1956,29,4437,"FIN",30667.15
1956,30,4154,"FIN",31219.98
1956,31,3816,"FIN",31062.68
1956,32,3739,"FIN",31943.47
1956,33,3310,"FIN",31206.59
1956,34,3136,"FIN",31392.31
1956,35,2897,"FIN",32032.4
1956,36,2493,"FIN",29402.74
1956,37,1803,"FIN",25007.42
1956,38,1933,"FIN",28708.73
1956,39,1580,"FIN",28188.85
1956,40,1363,"FIN",27704.84
1956,41,1143,"FIN",29305.99
1956,42,849,"FIN",29810.81
1956,43,653,"FIN",30357.31
1956,44,443,"FIN",30779.31
1956,45,262,"FIN",30624.65
1956,46,131,"FIN",30535.4
1956,47,53,"FIN",30363.75
1956,48,14,"FIN",29591.48
1956,49,3,"FIN",29092.61
1956,50,4,"FIN",27530.97
1956,51,1,"FIN",26879.96
1956,52,0.83,"FIN",25797.57
1956,53,0.57,"FIN",24347.3
1956,54,0.36,"FIN",24399.93
1956,55,0.24,"FIN",23587.79
1957,12,0,"FIN",36976.36
1957,13,0,"FIN",35393.79
1957,14,2,"FIN",31108.95
1957,15,17,"FIN",33946.27
1957,16,89.01,"FIN",33583.01
1957,17,552.03,"FIN",33772.56
1957,18,1598.09,"FIN",33655.89
1957,19,2771.16,"FIN",32308.82
1957,20,3702.21,"FIN",30289.17
1957,21,4700.27,"FIN",30206.64
1957,22,5290.31,"FIN",29764.74
1957,23,5225.3,"FIN",28435.25
1957,24,5331.31,"FIN",28438.38
1957,25,5356.3,"FIN",29796.9
1957,26,5476.31,"FIN",31095.93
1957,27,5207.3,"FIN",31792.1
1957,28,4837.28,"FIN",32010.53
1957,29,4398.25,"FIN",31090.59
1957,30,4021.23,"FIN",30524.85
1957,31,3661.21,"FIN",31097.4
1957,32,3405.2,"FIN",30939.41
1957,33,3294.19,"FIN",31820.38
1957,34,2987.17,"FIN",31100.49
1957,35,2757.16,"FIN",31286.67
1957,36,2509.15,"FIN",31925.13
1957,37,2045.12,"FIN",29289.96
1957,38,1519.09,"FIN",24935.26
1957,39,1528.09,"FIN",28617.31
1957,40,1300.07,"FIN",28095.64
1957,41,1050.06,"FIN",27609.15
1957,42,844.05,"FIN",29206.92
1957,43,597.03,"FIN",29703.75
1957,44,431.02,"FIN",30245.1
1957,45,259.01,"FIN",30672.35
1957,46,140.01,"FIN",30507.05
1957,47,46.01,"FIN",30414.31
1957,48,21,"FIN",30216.99
1957,49,8.01,"FIN",29424.37
1957,50,4,"FIN",28940.07
1957,51,2,"FIN",27372.88
1957,52,0.49,"FIN",26726.89
1957,53,0.27,"FIN",25614.26
1957,54,0.14,"FIN",24171.99
1957,55,0.09,"FIN",24222.49
1958,12,0,"FIN",50203.58
1958,13,0,"FIN",36989.96
1958,14,3,"FIN",35402.31
1958,15,15,"FIN",31087.84
1958,16,114.01,"FIN",33880.06
1958,17,505.05,"FIN",33476.14
1958,18,1456.15,"FIN",33591.6
1958,19,2805.27,"FIN",33418.18
1958,20,3777.37,"FIN",32024.94
1958,21,4368.43,"FIN",29999.08
1958,22,4956.49,"FIN",29910.09
1958,23,5126.5,"FIN",29448.19
1958,24,4847.48,"FIN",28123.18
1958,25,4858.48,"FIN",28135.03
1958,26,4911.48,"FIN",29508
1958,27,4754.47,"FIN",30818.04
1958,28,4603.45,"FIN",31554.47
1958,29,4150.41,"FIN",31808.43
1958,30,3889.38,"FIN",30903.71
1958,31,3342.33,"FIN",30367.36
1958,32,3086.3,"FIN",30948.51
1958,33,2942.29,"FIN",30771.11
1958,34,2665.26,"FIN",31672.62
1958,35,2495.24,"FIN",30980.21
1958,36,2239.22,"FIN",31162.72
1958,37,2085.21,"FIN",31789.27
1958,38,1709.17,"FIN",29185.89
1958,39,1177.11,"FIN",24846.48
1958,40,1202.12,"FIN",28511.58
1958,41,965.09,"FIN",27981.41
1958,42,744.08,"FIN",27487.62
1958,43,564.06,"FIN",29080.51
1958,44,382.04,"FIN",29591.75
1958,45,226.02,"FIN",30122.84
1958,46,112.01,"FIN",30557.95
1958,47,43,"FIN",30378.41
1958,48,15,"FIN",30282.88
1958,49,3,"FIN",30052.26
1958,50,4,"FIN",29253.96
1958,51,1,"FIN",28775.95
1958,52,0.83,"FIN",27219.33
1958,53,0.59,"FIN",26544.99
1958,54,0.35,"FIN",25434.12
1958,55,0.23,"FIN",23972.16
1959,12,0,"FIN",49205.1
1959,13,1,"FIN",50181.51
1959,14,3,"FIN",37027.62
1959,15,13.01,"FIN",35418.28
1959,16,106,"FIN",31073.29
1959,17,593.04,"FIN",33809.97
1959,18,1463.11,"FIN",33357.16
1959,19,2783.2,"FIN",33378.53
1959,20,4089.29,"FIN",33148.19
1959,21,4868.35,"FIN",31725.63
1959,22,5071.37,"FIN",29679.13
1959,23,5315.39,"FIN",29589.95
1959,24,5360.39,"FIN",29119.01
1959,25,4967.36,"FIN",27781.18
1959,26,4783.35,"FIN",27821.28
1959,27,4599.34,"FIN",29203.57
1959,28,4561.33,"FIN",30531.52
1959,29,4296.3,"FIN",31303.78
1959,30,3956.29,"FIN",31603.33
1959,31,3634.26,"FIN",30718.47
1959,32,3134.23,"FIN",30209.35
1959,33,3007.21,"FIN",30797.99
1959,34,2619.19,"FIN",30623.62
1959,35,2502.18,"FIN",31540.8
1959,36,2266.17,"FIN",30864.84
1959,37,1982.14,"FIN",31043.53
1959,38,1809.13,"FIN",31661.3
1959,39,1455.11,"FIN",29078.03
1959,40,1054.08,"FIN",24751.06
1959,41,972.07,"FIN",28405.15
1959,42,738.05,"FIN",27862.3
1959,43,492.04,"FIN",27366.1
1959,44,350.02,"FIN",28979.58
1959,45,224.02,"FIN",29461.02
1959,46,101.01,"FIN",29993.51
1959,47,53,"FIN",30436.11
1959,48,17,"FIN",30247.33
1959,49,8,"FIN",30150.67
1959,50,3,"FIN",29889.37
1959,51,0,"FIN",29103.56
1959,52,0,"FIN",28601.57
1959,53,0,"FIN",27054.29
1959,54,0,"FIN",26361.2
1959,55,0,"FIN",25204.26
1960,12,0,"FIN",49259.85
1960,13,2,"FIN",49137.36
1960,14,7,"FIN",50181.24
1960,15,23,"FIN",37065.83
1960,16,124.01,"FIN",35439.15
1960,17,510.02,"FIN",31051.16
1960,18,1617.06,"FIN",33731.83
1960,19,2698.1,"FIN",33225.21
1960,20,4124.15,"FIN",33146.93
1960,21,4929.18,"FIN",32868.69
1960,22,5477.2,"FIN",31415.84
1960,23,5299.2,"FIN",29346.23
1960,24,5335.19,"FIN",29266.56
1960,25,5166.19,"FIN",28782.75
1960,26,4747.17,"FIN",27446.85
1960,27,4348.16,"FIN",27508.89
1960,28,4323.16,"FIN",28900.77
1960,29,4148.15,"FIN",30247.3
1960,30,3875.14,"FIN",31065.02
1960,31,3535.13,"FIN",31405.81
1960,32,3169.11,"FIN",30550.21
1960,33,2763.11,"FIN",30060.9
1960,34,2617.09,"FIN",30662.44
1960,35,2273.08,"FIN",30480.93
1960,36,2147.07,"FIN",31409.85
1960,37,1853.07,"FIN",30755.24
1960,38,1771.07,"FIN",30923.12
1960,39,1467.06,"FIN",31544.2
1960,40,1158.05,"FIN",28972.8
1960,41,781.03,"FIN",24677.95
1960,42,702.03,"FIN",28314.16
1960,43,477.02,"FIN",27740.66
1960,44,307.01,"FIN",27261.39
1960,45,182.01,"FIN",28853.55
1960,46,101,"FIN",29339.31
1960,47,50,"FIN",29860.68
1960,48,9,"FIN",30311.18
1960,49,5,"FIN",30104.86
1960,50,5,"FIN",30010.48
1960,51,0,"FIN",29732.72
1960,52,0.38,"FIN",28914
1960,53,0.7,"FIN",28415.69
1960,54,0.53,"FIN",26871.96
1960,55,0.38,"FIN",26151.77
1961,12,2,"FIN",48659.86
1961,13,1,"FIN",49144.44
1961,14,2,"FIN",49057.21
1961,15,26,"FIN",50180.39
1961,16,153.01,"FIN",37027.59
1961,17,651.04,"FIN",35411.19
1961,18,1522.09,"FIN",30983.68
1961,19,2859.18,"FIN",33511.16
1961,20,3850.24,"FIN",33055.3
1961,21,5008.3,"FIN",32849.05
1961,22,5562.34,"FIN",32679.12
1961,23,5637.35,"FIN",31091.56
1961,24,5286.32,"FIN",29150.75
1961,25,5339.32,"FIN",28929
1961,26,4799.29,"FIN",28457.41
1961,27,4328.26,"FIN",27128.88
1961,28,4127.25,"FIN",27220.71
1961,29,3899.24,"FIN",28586.65
1961,30,3681.22,"FIN",30021.09
1961,31,3607.22,"FIN",30824.4
1961,32,3204.2,"FIN",31228.16
1961,33,2807.18,"FIN",30390.28
1961,34,2322.14,"FIN",29941.56
1961,35,2397.14,"FIN",30543.66
1961,36,2075.12,"FIN",30336.85
1961,37,1818.12,"FIN",31263.16
1961,38,1722.11,"FIN",30637.28
1961,39,1387.08,"FIN",30833.55
1961,40,1244.08,"FIN",31428.65
1961,41,922.05,"FIN",28847.03
1961,42,611.04,"FIN",24590.59
1961,43,483.03,"FIN",28182.07
1961,44,308.02,"FIN",27614.87
1961,45,171.01,"FIN",27102.4
1961,46,103.01,"FIN",28726.6
1961,47,41,"FIN",29165.74
1961,48,23,"FIN",29767.53
1961,49,10,"FIN",30168.01
1961,50,4,"FIN",29967.65
1961,51,0,"FIN",29826.36
1961,52,0,"FIN",29573
1961,53,0,"FIN",28720.52
1961,54,0,"FIN",28202.03
1961,55,0,"FIN",26665.26
1962,12,0,"FIN",46523.08
1962,13,1,"FIN",48551.16
1962,14,4,"FIN",49099.44
1962,15,29.01,"FIN",48979.11
1962,16,222,"FIN",50096.41
1962,17,795.02,"FIN",36948.39
1962,18,1866.05,"FIN",35294.63
1962,19,2714.07,"FIN",30694.32
1962,20,4192.1,"FIN",33339.33
1962,21,4848.12,"FIN",32765.72
1962,22,5709.14,"FIN",32736.99
1962,23,5952.14,"FIN",32455.46
1962,24,5635.13,"FIN",30888.79
1962,25,5209.13,"FIN",28896.31
1962,26,4916.12,"FIN",28685.02
1962,27,4521.11,"FIN",28213.27
1962,28,3912.1,"FIN",26882.13
1962,29,3597.08,"FIN",26957.12
1962,30,3551.08,"FIN",28400.56
1962,31,3330.08,"FIN",29848.05
1962,32,2919.07,"FIN",30660.85
1962,33,2838.07,"FIN",31128.62
1962,34,2477.06,"FIN",30281.23
1962,35,2073.05,"FIN",29857.39
1962,36,1921.05,"FIN",30443.51
1962,37,1747.05,"FIN",30183.14
1962,38,1496.04,"FIN",31174.44
1962,39,1305.03,"FIN",30574.99
1962,40,1079.03,"FIN",30728.33
1962,41,957.02,"FIN",31305.21
1962,42,652.01,"FIN",28711.1
1962,43,387.01,"FIN",24488.05
1962,44,285.01,"FIN",28065.57
1962,45,162.01,"FIN",27474.78
1962,46,85.01,"FIN",26982.87
1962,47,39,"FIN",28580.11
1962,48,17,"FIN",29079.87
1962,49,7,"FIN",29630.9
1962,50,0,"FIN",29982.93
1962,51,1,"FIN",29772.09
1962,52,0.83,"FIN",29664.72
1962,53,0.58,"FIN",29391.18
1962,54,0.35,"FIN",28509.98
1962,55,0.24,"FIN",27959.15
1963,12,0,"FIN",44514.06
1963,13,0,"FIN",46429.9
1963,14,3,"FIN",48553.35
1963,15,27,"FIN",49030.92
1963,16,208,"FIN",48890.53
1963,17,1123.02,"FIN",49931.63
1963,18,2056.05,"FIN",36731.92
1963,19,3257.08,"FIN",35024.21
1963,20,3761.09,"FIN",30567.21
1963,21,5024.12,"FIN",33033.53
1963,22,5470.13,"FIN",32618.19
1963,23,5880.14,"FIN",32525.27
1963,24,5800.14,"FIN",32144.23
1963,25,5469.13,"FIN",30661.58
1963,26,4807.11,"FIN",28724.46
1963,27,4613.11,"FIN",28504.62
1963,28,4267.1,"FIN",27899.65
1963,29,3579.09,"FIN",26734.34
1963,30,3257.07,"FIN",26750.91
1963,31,3230.07,"FIN",28363.33
1963,32,2955.08,"FIN",29728.08
1963,33,2852.07,"FIN",30599.56
1963,34,2557.07,"FIN",31064.22
1963,35,2153.06,"FIN",30183.36
1963,36,1892.05,"FIN",29820.58
1963,37,1682.05,"FIN",30324.6
1963,38,1442.03,"FIN",30121.06
1963,39,1261.03,"FIN",31130.29
1963,40,1057.03,"FIN",30470.26
1963,41,861.02,"FIN",30667.91
1963,42,713.02,"FIN",31188.24
1963,43,437.01,"FIN",28594.01
1963,44,234,"FIN",24419.21
1963,45,166.01,"FIN",27966.75
1963,46,92.01,"FIN",27383.2
1963,47,32,"FIN",26864.33
1963,48,14,"FIN",28467.43
1963,49,9,"FIN",28938.59
1963,50,4,"FIN",29443.45
1963,51,2,"FIN",29792.03
1963,52,1.36,"FIN",29595.85
1963,53,0.87,"FIN",29461.91
1963,54,0.48,"FIN",29209.63
1963,55,0.3,"FIN",28257.4
1964,12,0,"FIN",43636.11
1964,13,2,"FIN",44394.08
1964,14,1,"FIN",46427.64
1964,15,26.01,"FIN",48423.59
1964,16,233,"FIN",48841.68
1964,17,1068.02,"FIN",48631.27
1964,18,2691.03,"FIN",49507.32
1964,19,3346.04,"FIN",36270.54
1964,20,4188.05,"FIN",34733.41
1964,21,4349.06,"FIN",30034.94
1964,22,5373.07,"FIN",32727.93
1964,23,5476.07,"FIN",32105.12
1964,24,5828.07,"FIN",32012.22
1964,25,5436.07,"FIN",31722.58
1964,26,5027.06,"FIN",30270.31
1964,27,4322.06,"FIN",28361.02
1964,28,4055.05,"FIN",27946.57
1964,29,3645.05,"FIN",27684.66
1964,30,3206.04,"FIN",26410.53
1964,31,2875.03,"FIN",26703.89
1964,32,2704.03,"FIN",28186.3
1964,33,2602.03,"FIN",29623
1964,34,2277.03,"FIN",30567.84
1964,35,2138.03,"FIN",30966.03
1964,36,1848.03,"FIN",30170.89
1964,37,1570.02,"FIN",29687.45
1964,38,1404.02,"FIN",30233.86
1964,39,1127.01,"FIN",30112.98
1964,40,1067.01,"FIN",30985.19
1964,41,808.01,"FIN",30436.61
1964,42,680.01,"FIN",30556.99
1964,43,465,"FIN",31072.53
1964,44,322.01,"FIN",28550.62
1964,45,136,"FIN",24320.47
1964,46,76,"FIN",27859.18
1964,47,39,"FIN",27235.94
1964,48,10,"FIN",26750.95
1964,49,4,"FIN",28353.25
1964,50,2,"FIN",28772.7
1964,51,0,"FIN",29226.65
1964,52,0.15,"FIN",29671.04
1964,53,0.31,"FIN",29377.4
1964,54,0.28,"FIN",29301.36
1964,55,0.25,"FIN",28949.61
1965,12,0,"FIN",43399.53
1965,13,0,"FIN",43483.95
1965,14,4,"FIN",44427.89
1965,15,44,"FIN",46170.71
1965,16,233,"FIN",48065.36
1965,17,1036.01,"FIN",48438.49
1965,18,2501.04,"FIN",48146.71
1965,19,4260.06,"FIN",48526.11
1965,20,4157.05,"FIN",35772.92
1965,21,4875.07,"FIN",33934.48
1965,22,4553.06,"FIN",29713.43
1965,23,5340.07,"FIN",32015.47
1965,24,5247.06,"FIN",31472.15
1965,25,5189.07,"FIN",31394.77
1965,26,4998.06,"FIN",31205.79
1965,27,4323.06,"FIN",29754.85
1965,28,3791.04,"FIN",27653.93
1965,29,3461.04,"FIN",27708.51
1965,30,3072.04,"FIN",27280.22
1965,31,2641.03,"FIN",26421.56
1965,32,2467.03,"FIN",26441.51
1965,33,2346.03,"FIN",28113.58
1965,34,2214.03,"FIN",29584.95
1965,35,2031.03,"FIN",30450.7
1965,36,1820.02,"FIN",30956.44
1965,37,1476.02,"FIN",29955.02
1965,38,1366.02,"FIN",29579.77
1965,39,1189.01,"FIN",30239
1965,40,878.01,"FIN",29936.44
1965,41,762.01,"FIN",30947.99
1965,42,632.01,"FIN",30286.07
1965,43,398.01,"FIN",30420.35
1965,44,273.01,"FIN",31025.45
1965,45,176,"FIN",28405.47
1965,46,80,"FIN",24232.17
1965,47,36,"FIN",27661.29
1965,48,6,"FIN",27152.68
1965,49,1,"FIN",26645.95
1965,50,0,"FIN",28176.13
1965,51,2,"FIN",28516.46
1965,52,2.53,"FIN",29177.04
1965,53,1.94,"FIN",29468.12
1965,54,0.99,"FIN",29265.52
1965,55,0.53,"FIN",29021.8
1966,12,0,"FIN",42387.01
1966,13,0,"FIN",43238.05
1966,14,7,"FIN",43571.28
1966,15,28,"FIN",44140.33
1966,16,220.01,"FIN",45742.71
1966,17,1155.06,"FIN",47661.24
1966,18,2608.13,"FIN",48009.62
1966,19,4306.22,"FIN",47123.09
1966,20,5711.29,"FIN",47964.58
1966,21,4918.25,"FIN",35030.36
1966,22,5220.27,"FIN",33789.28
1966,23,4682.24,"FIN",29131.32
1966,24,5091.26,"FIN",31496.28
1966,25,4967.26,"FIN",31059.24
1966,26,4843.25,"FIN",31180
1966,27,4526.24,"FIN",30904.88
1966,28,3844.2,"FIN",29169.58
1966,29,3258.16,"FIN",27645.75
1966,30,3139.16,"FIN",27435.24
1966,31,2708.14,"FIN",27508.83
1966,32,2312.12,"FIN",26202.97
1966,33,2118.1,"FIN",26481.25
1966,34,2041.1,"FIN",28129.08
1966,35,1841.09,"FIN",29494.65
1966,36,1630.08,"FIN",30487.02
1966,37,1453.07,"FIN",30683.81
1966,38,1239.06,"FIN",29838.83
1966,39,989.05,"FIN",29585.14
1966,40,824.05,"FIN",30064.79
1966,41,633.03,"FIN",29910.28
1966,42,521.03,"FIN",30775.86
1966,43,363.02,"FIN",30147.52
1966,44,251.01,"FIN",30370.25
1966,45,149,"FIN",30869.79
1966,46,59,"FIN",28290.61
1966,47,26,"FIN",24022.8
1966,48,7,"FIN",27616.81
1966,49,6,"FIN",27049.97
1966,50,0,"FIN",26491.31
1966,51,0,"FIN",27912.47
1966,52,0,"FIN",28543.55
1966,53,0,"FIN",28968.23
1966,54,0,"FIN",29355.24
1966,55,0,"FIN",28945.13
1967,12,0,"FIN",41660.02
1967,13,0,"FIN",42251.72
1967,14,5,"FIN",43369.34
1967,15,40,"FIN",43289.83
1967,16,277.01,"FIN",43772.57
1967,17,1142.03,"FIN",45468.44
1967,18,2596.07,"FIN",47373.91
1967,19,4162.11,"FIN",47215.91
1967,20,5375.14,"FIN",46838.75
1967,21,6557.17,"FIN",47182.6
1967,22,5137.13,"FIN",35003.42
1967,23,5217.13,"FIN",33315.91
1967,24,4704.12,"FIN",28823.19
1967,25,4782.13,"FIN",31252.66
1967,26,4630.12,"FIN",31123.26
1967,27,4509.12,"FIN",31188.95
1967,28,3947.1,"FIN",30539.37
1967,29,3423.08,"FIN",29420.89
1967,30,2864.08,"FIN",27550.18
1967,31,2633.07,"FIN",27850.79
1967,32,2248.06,"FIN",27389.5
1967,33,1851.04,"FIN",26351.36
1967,34,1754.05,"FIN",26572.36
1967,35,1706.05,"FIN",28106.26
1967,36,1571.04,"FIN",29584.25
1967,37,1344.04,"FIN",30204.5
1967,38,1140.03,"FIN",30609.95
1967,39,994.02,"FIN",29853.62
1967,40,770.02,"FIN",29430.29
1967,41,645.02,"FIN",30052.29
1967,42,471.01,"FIN",29749.31
1967,43,334.01,"FIN",30672.25
1967,44,222,"FIN",30123.46
1967,45,135.01,"FIN",30236.53
1967,46,62,"FIN",30751.5
1967,47,24,"FIN",28049.99
1967,48,11,"FIN",24018.53
1967,49,3,"FIN",27523.16
1967,50,2,"FIN",26890.35
1967,51,0,"FIN",26243.62
1967,52,0,"FIN",27963.8
1967,53,0,"FIN",28304.58
1967,54,0,"FIN",28854.82
1967,55,0,"FIN",29011.47
1968,12,0,"FIN",41636.73
1968,13,0,"FIN",41517.9
1968,14,5,"FIN",42390.96
1968,15,35,"FIN",43081.96
1968,16,242,"FIN",42908.59
1968,17,1086.01,"FIN",43492.46
1968,18,2417.04,"FIN",45181.75
1968,19,4116.06,"FIN",46620.16
1968,20,5358.07,"FIN",46945.07
1968,21,6102.09,"FIN",46002.19
1968,22,6648.09,"FIN",47009.44
1968,23,5132.07,"FIN",34440.89
1968,24,4771.06,"FIN",32902.1
1968,25,4134.05,"FIN",28462.27
1968,26,4285.06,"FIN",31254.94
1968,27,3899.05,"FIN",31091.28
1968,28,3558.05,"FIN",30743.94
1968,29,3290.05,"FIN",30787.02
1968,30,2909.04,"FIN",29304.85
1968,31,2333.03,"FIN",27964.94
1968,32,2117.03,"FIN",27712.5
1968,33,1801.03,"FIN",27543.91
1968,34,1490.02,"FIN",26431.5
1968,35,1334.02,"FIN",26526.13
1968,36,1266.02,"FIN",28202.22
1968,37,1205.01,"FIN",29297.67
1968,38,954.01,"FIN",30139.66
1968,39,844.01,"FIN",30632
1968,40,685.01,"FIN",29679.53
1968,41,558,"FIN",29417.34
1968,42,410,"FIN",29876.61
1968,43,268.01,"FIN",29634.01
1968,44,188,"FIN",30633.48
1968,45,108.01,"FIN",29987.73
1968,46,64,"FIN",30149.33
1968,47,24,"FIN",30503.63
1968,48,16.01,"FIN",28048.58
1968,49,1,"FIN",23936.88
1968,50,0,"FIN",27335.64
1968,51,0,"FIN",26640.52
1968,52,0,"FIN",26296.48
1968,53,0,"FIN",27691.02
1968,54,0,"FIN",28216.41
1968,55,0,"FIN",28513.67
1969,12,0,"FIN",40486.17
1969,13,0,"FIN",41431
1969,14,4,"FIN",41633.53
1969,15,32,"FIN",41999.93
1969,16,224,"FIN",42511.63
1969,17,1074,"FIN",42369.7
1969,18,2244,"FIN",42889.6
1969,19,3590,"FIN",43952.2
1969,20,4700,"FIN",45858.17
1969,21,5274,"FIN",45490.95
1969,22,5832,"FIN",45330.95
1969,23,6118,"FIN",45726.39
1969,24,4500,"FIN",33576.63
1969,25,4115,"FIN",31990.55
1969,26,3515,"FIN",28048.45
1969,27,3583,"FIN",30828.68
1969,28,3099,"FIN",30211.96
1969,29,2929,"FIN",30674.57
1969,30,2667,"FIN",30369.18
1969,31,2249,"FIN",29580.04
1969,32,1900,"FIN",27661.04
1969,33,1580,"FIN",27760.6
1969,34,1406,"FIN",27546.53
1969,35,1218,"FIN",26307.37
1969,36,1045,"FIN",26632.78
1969,37,975,"FIN",27886.07
1969,38,861,"FIN",29173.39
1969,39,803,"FIN",30150.43
1969,40,604,"FIN",30408.56
1969,41,450,"FIN",29657.83
1969,42,319,"FIN",29185.29
1969,43,223,"FIN",29709.47
1969,44,140,"FIN",29571.42
1969,45,99,"FIN",30464.01
1969,46,44,"FIN",29874.77
1969,47,22,"FIN",29858.39
1969,48,8,"FIN",30465.66
1969,49,3,"FIN",27938.31
1969,50,1,"FIN",23748.4
1969,51,0,"FIN",27045.99
1969,52,0,"FIN",26729.37
1969,53,0,"FIN",26004.21
1969,54,0,"FIN",27587.53
1969,55,0,"FIN",27854.22
1970,12,0,"FIN",38787.37
1970,13,0,"FIN",40268.47
1970,14,2,"FIN",41417.63
1970,15,50,"FIN",41257.65
1970,16,244,"FIN",41446.42
1970,17,1014,"FIN",41812.49
1970,18,2123,"FIN",41523.77
1970,19,3255,"FIN",41564.59
1970,20,4240,"FIN",42836.53
1970,21,5069,"FIN",44387.14
1970,22,5426,"FIN",44510.67
1970,23,5482,"FIN",44117.25
1970,24,5748,"FIN",44641.13
1970,25,4047,"FIN",32727.99
1970,26,3913,"FIN",31449.53
1970,27,3132,"FIN",27548.49
1970,28,3106,"FIN",30136.15
1970,29,2750,"FIN",30006.66
1970,30,2482,"FIN",30243.37
1970,31,2270,"FIN",30362.08
1970,32,1783,"FIN",29269.38
1970,33,1485,"FIN",27574.72
1970,34,1266,"FIN",27637.86
1970,35,1138,"FIN",27383.61
1970,36,956,"FIN",26291.71
1970,37,792,"FIN",26387.5
1970,38,692,"FIN",27738.21
1970,39,605,"FIN",29116.22
1970,40,436,"FIN",29950.24
1970,41,381,"FIN",30318.66
1970,42,252,"FIN",29449.43
1970,43,177,"FIN",29003.34
1970,44,126,"FIN",29609.67
1970,45,58,"FIN",29410.81
1970,46,32,"FIN",30313.76
1970,47,17,"FIN",29636.23
1970,48,8,"FIN",29753.42
1970,49,1,"FIN",30289.7
1970,50,1,"FIN",27737.55
1970,51,0,"FIN",23517.21
1970,52,0,"FIN",26996.66
1970,53,0,"FIN",26480.24
1970,54,0,"FIN",25869.07
1970,55,0,"FIN",27297.7
1971,12,0,"FIN",37882.17
1971,13,0,"FIN",38693.61
1971,14,7,"FIN",40193.28
1971,15,39,"FIN",41249.64
1971,16,265,"FIN",41000.8
1971,17,840,"FIN",41071.55
1971,18,2049,"FIN",41403.35
1971,19,2920,"FIN",41012.92
1971,20,3756,"FIN",41076.61
1971,21,4548,"FIN",42456.29
1971,22,4905,"FIN",44019.97
1971,23,5328,"FIN",44293.32
1971,24,5476,"FIN",43990.06
1971,25,5463,"FIN",44504.78
1971,26,3810,"FIN",32643.4
1971,27,3328,"FIN",31363.8
1971,28,2729,"FIN",27534.34
1971,29,2524,"FIN",30095.78
1971,30,2368,"FIN",29977.71
1971,31,2048,"FIN",30183.66
1971,32,1684,"FIN",30281.42
1971,33,1375,"FIN",29229.81
1971,34,1062,"FIN",27503.56
1971,35,980,"FIN",27574.76
1971,36,820,"FIN",27311.97
1971,37,645,"FIN",26224.9
1971,38,514,"FIN",26312.57
1971,39,448,"FIN",27672.38
1971,40,374,"FIN",29033.67
1971,41,275,"FIN",29866.37
1971,42,197,"FIN",30238.35
1971,43,126,"FIN",29346.18
1971,44,79,"FIN",28919.78
1971,45,50,"FIN",29521.26
1971,46,21,"FIN",29297.89
1971,47,12,"FIN",30209.59
1971,48,2,"FIN",29516.02
1971,49,0,"FIN",29611.87
1971,50,0,"FIN",30153.83
1971,51,0,"FIN",27593
1971,52,0,"FIN",23380.02
1971,53,0,"FIN",26844.56
1971,54,0,"FIN",26346.65
1971,55,0,"FIN",25715.88
1972,12,0,"FIN",38366.19
1972,13,0,"FIN",37887.29
1972,14,4,"FIN",38686.45
1972,15,51,"FIN",40164.63
1972,16,258,"FIN",41157.51
1972,17,887,"FIN",40907.88
1972,18,1785,"FIN",41038.76
1972,19,2878,"FIN",41418.91
1972,20,3425,"FIN",41118.8
1972,21,3991,"FIN",41245.04
1972,22,4670,"FIN",42645.19
1972,23,5036,"FIN",44333.46
1972,24,5203,"FIN",44524.47
1972,25,5281,"FIN",44214.7
1972,26,5014,"FIN",44725.58
1972,27,3382,"FIN",32777.18
1972,28,2902,"FIN",31516.85
1972,29,2190,"FIN",27625.55
1972,30,2146,"FIN",30185.78
1972,31,1862,"FIN",30044.06
1972,32,1586,"FIN",30239.5
1972,33,1303,"FIN",30358.59
1972,34,1075,"FIN",29288.04
1972,35,847,"FIN",27532.17
1972,36,714,"FIN",27580.92
1972,37,575,"FIN",27319.95
